298.082 35.1576 -70.6853 -70.1037 0 1.9
298.092 34.0402 -70.6758 -70.0688 0 1.9
298.107 32.2577 -70.6614 -70.0119 0 1.9
298.123 30.3894 -70.6468 -69.9491 0 1.9
298.138 28.4685 -70.6321 -69.8797 0 1.9
298.154 26.5235 -70.6172 -69.8033 0 1.9
298.169 24.5781 -70.6022 -69.7196 0 1.9
298.185 22.6509 -70.587 -69.6284 0 1.9
298.21 19.5447 -70.5614 -69.4613 0 1.9
298.236 16.579 -70.535 -69.2747 0 1.9
298.261 13.7808 -70.5076 -69.0701 0 1.9
298.287 11.1595 -70.4791 -68.8492 0 1.9
298.312 8.70744 -70.4491 -68.6138 0 1.9
298.338 6.41008 -70.4174 -68.3659 0 1.9
298.363 4.25373 -70.3839 -68.107 0 1.9
298.389 2.21857 -70.3481 -67.8389 0 1.9
298.414 0.287404 -70.3101 -67.5628 0 1.9
298.44 -1.54863 -70.2695 -67.28 0 1.9
298.465 -3.3044 -70.2262 -66.9914 0 1.9
298.491 -4.99162 -70.1802 -66.698 0 1.9
298.516 -6.61347 -70.1313 -66.4004 0 1.9
298.542 -8.17963 -70.0795 -66.0993 0 1.9
298.567 -9.69762 -70.0247 -65.7952 0 1.9
298.593 -11.1693 -69.9669 -65.4885 0 1.9
298.619 -12.6005 -69.9061 -65.1797 0 1.9
298.644 -13.996 -69.8424 -64.8691 0 1.9
298.67 -15.3585 -69.7757 -64.557 0 1.9
298.71 -17.4419 -69.665 -64.0639 0 1.9
298.75 -19.4669 -69.5474 -63.5686 0 1.9
298.79 -21.4445 -69.423 -63.0717 0 1.9
298.83 -23.3903 -69.2921 -62.5738 0 1.9
298.87 -25.3211 -69.1549 -62.0751 0 1.9
298.91 -27.2512 -69.0117 -61.5761 0 1.9
298.95 -29.1987 -68.8628 -61.0769 0 1.9
298.991 -31.1823 -68.7084 -60.5775 0 1.9
299.031 -33.2239 -68.5487 -60.078 0 1.9
299.071 -35.3402 -68.384 -59.5785 0 1.9
299.111 -37.5478 -68.2146 -59.0791 0 1.9
299.151 -39.8437 -68.0405 -58.5801 0 1.9
299.191 -42.2208 -67.8621 -58.082 0 1.9
299.231 -44.6282 -67.6795 -57.5853 0 1.9
299.271 -47.0214 -67.4929 -57.0905 0 1.9
299.312 -49.3029 -67.3025 -56.5983 0 1.9
299.352 -51.4294 -67.1084 -56.109 0 1.9
299.392 -53.3182 -66.9108 -55.6233 0 1.9
299.432 -54.971 -66.71 -55.1415 0 1.9
299.472 -56.3548 -66.5061 -54.6637 0 1.9
299.512 -57.4992 -66.2992 -54.19 0 1.9
299.552 -58.434 -66.0896 -53.7202 0 1.9
299.592 -59.189 -65.8775 -53.254 0 1.9
299.633 -59.7973 -65.663 -52.7908 0 1.9
299.673 -60.2889 -65.4463 -52.3298 0 1.9
299.713 -60.6877 -65.2275 -51.8703 0 1.9
299.753 -61.0112 -65.0068 -51.4114 0 1.9
299.793 -61.2727 -64.7843 -50.9522 0 1.9
299.833 -61.4823 -64.56 -50.4916 0 1.9
299.873 -61.6483 -64.3341 -50.0289 0 1.9
299.913 -61.777 -64.1065 -49.5629 0 1.9
299.954 -61.8736 -63.8773 -49.0928 0 1.9
299.994 -61.9423 -63.6464 -48.6175 0 1.9
300 -61.9509 -63.6099 -48.5421 0 1.9
300 -61.9509 -63.6099 -48.5421 -4.33152e-12 0
300 -61.9526 -63.6098 -48.542 -1.30058e-05 0
300 -61.9983 -63.6079 -48.5381 -0.000434929 0
300.001 -62.0643 -63.6045 -48.5315 -0.00114542 0
300.001 -62.1202 -63.6011 -48.5249 -0.00185506 0
300.003 -62.2342 -63.5926 -48.509 -0.00356544 0
300.004 -62.3293 -63.5836 -48.4931 -0.00527082 0
300.005 -62.4141 -63.5742 -48.4772 -0.00697121 0
300.007 -62.5296 -63.5595 -48.4533 -0.00951497 0
300.009 -62.6333 -63.5443 -48.4294 -0.0120476 0
300.013 -62.7778 -63.5195 -48.392 -0.0159852 0
300.016 -62.9061 -63.4937 -48.3545 -0.0198959 0
300.022 -63.1332 -63.4382 -48.2775 -0.0278379 0
300.028 -63.3274 -63.3799 -48.2003 -0.0356683 0
300.035 -63.4985 -63.3193 -48.1229 -0.0433885 0
300.041 -63.6509 -63.2565 -48.0453 -0.0509998 0
300.048 -63.7879 -63.1919 -47.9676 -0.0585037 0
300.059 -63.9949 -63.0766 -47.8332 -0.0711844 0
300.07 -64.1741 -62.9569 -47.6982 -0.0835572 0
300.081 -64.3325 -62.8335 -47.5626 -0.095629 0
300.097 -64.5404 -62.6415 -47.357 -0.113259 0
300.114 -64.7199 -62.4431 -47.1498 -0.130243 0
300.14 -64.9562 -62.124 -46.8237 -0.155436 0
300.166 -65.1525 -61.7943 -46.4926 -0.179194 0
300.192 -65.3172 -61.4561 -46.156 -0.20159 0
300.218 -65.457 -61.1111 -45.8135 -0.222694 0
300.244 -65.5768 -60.7605 -45.4647 -0.242571 0
300.269 -65.6798 -60.4055 -45.1094 -0.261285 0
300.295 -65.7686 -60.0469 -44.7473 -0.278895 0
300.321 -65.845 -59.6854 -44.3784 -0.295457 0
300.347 -65.9106 -59.3216 -44.0024 -0.311025 0
300.373 -65.9665 -58.9561 -43.6194 -0.325651 0
300.399 -66.0141 -58.5892 -43.2292 -0.339382 0
300.425 -66.054 -58.2214 -42.8317 -0.352264 0
300.451 -66.0872 -57.8528 -42.427 -0.364342 0
300.477 -66.1143 -57.4838 -42.0149 -0.375656 0
300.502 -66.1358 -57.1145 -41.5955 -0.386246 0
300.528 -66.1522 -56.7451 -41.1687 -0.396149 0
300.554 -66.1641 -56.3756 -40.7345 -0.4054 0
300.595 -66.1743 -55.7931 -40.0345 -0.418749 0
300.636 -66.1753 -55.2108 -39.3163 -0.430684 0
300.677 -66.1681 -54.6286 -38.5802 -0.441319 0
300.718 -66.1537 -54.0463 -37.8269 -0.450759 0
300.758 -66.1327 -53.4634 -37.0578 -0.459101 0
300.799 -66.1058 -52.8793 -36.2744 -0.466433 0
300.84 -66.0736 -52.2932 -35.4786 -0.472838 0
300.881 -66.0365 -51.704 -34.6727 -0.478391 0
300.922 -65.9949 -51.1106 -33.8588 -0.483162 0
300.962 -65.9492 -50.5115 -33.039 -0.487215 0
301.003 -65.8997 -49.9052 -32.2153 -0.490609 0
301.044 -65.8468 -49.2896 -31.3895 -0.493398 0
301.085 -65.7907 -48.6626 -30.5637 -0.495633 0
301.126 -65.7316 -48.0217 -29.7399 -0.49736 0
301.167 -65.6699 -47.3638 -28.9202 -0.498622 0
301.207 -65.6056 -46.6858 -28.1073 -0.499457 0
301.248 -65.539 -45.9836 -27.3043 -0.499902 0
301.289 -65.4703 -45.2529 -26.5147 -0.49999 0
301.33 -65.3995 -44.4887 -25.7424 -0.499752 0
301.371 -65.3269 -43.6856 -24.9917 -0.499215 0
301.412 -65.2525 -42.8373 -24.2666 -0.498406 0
301.452 -65.1764 -41.9372 -23.5713 -0.497349 0
301.493 -65.0988 -40.978 -22.9092 -0.496065 0
301.534 -65.0197 -39.9522 -22.283 -0.494575 0
301.575 -64.9393 -38.8526 -21.6946 -0.492898 0
301.616 -64.8575 -37.6722 -21.1451 -0.491051 0
301.677 -64.7323 -35.7339 -20.3922 -0.487986 0
301.739 -64.6045 -33.5952 -19.7257 -0.48462 0
301.8 -64.4746 -31.273 -19.1415 -0.480996 0
301.861 -64.3428 -28.8169 -18.6347 -0.477151 0
301.923 -64.2093 -26.3084 -18.2006 -0.473118 0
301.984 -64.0744 -23.8437 -17.8355 -0.468928 0
302.046 -63.9383 -21.5107 -17.5369 -0.464606 0
302.107 -63.8012 -19.3712 -17.3024 -0.460174 0
302.168 -63.6633 -17.4559 -17.1295 -0.455653 0
302.23 -63.5248 -15.7692 -17.0142 -0.451061 0
302.291 -63.3858 -14.2959 -16.9513 -0.446412 0
302.353 -63.2464 -13.0107 -16.9351 -0.441721 0
302.414 -63.1069 -11.8859 -16.959 -0.437 0
302.476 -62.9673 -10.8977 -17.0166 -0.432259 0
302.537 -62.8277 -10.0286 -17.1016 -0.427507 0
302.598 -62.6883 -9.26689 -17.2081 -0.422752 0
302.66 -62.5491 -8.60547 -17.3312 -0.418002 0
302.721 -62.4102 -8.0379 -17.4667 -0.413262 0
302.783 -62.2717 -7.55747 -17.6112 -0.408539 0
302.844 -62.1337 -7.15658 -17.7623 -0.403835 0
302.905 -61.9962 -6.82607 -17.9182 -0.399157 0
302.967 -61.8592 -6.55553 -18.0778 -0.394506 0
303.028 -61.7227 -6.33463 -18.2401 -0.389887 0
303.09 -61.5869 -6.15406 -18.4043 -0.385301 0
303.151 -61.4517 -6.00553 -18.5697 -0.380751 0
303.213 -61.317 -5.88165 -18.7357 -0.376239 0
303.274 -61.183 -5.77597 -18.9015 -0.371766 0
303.335 -61.0496 -5.683 -19.0665 -0.367334 0
303.397 -60.9168 -5.59814 -19.2298 -0.362944 0
303.458 -60.7847 -5.51746 -19.3908 -0.358597 0
303.52 -60.6531 -5.43768 -19.5488 -0.354293 0
303.581 -60.5221 -5.35601 -19.7032 -0.350033 0
303.642 -60.3917 -5.27013 -19.8533 -0.345817 0
303.704 -60.2619 -5.1781 -19.9985 -0.341647 0
303.765 -60.1326 -5.07827 -20.1384 -0.337521 0
303.827 -60.0038 -4.96927 -20.2725 -0.333441 0
303.888 -59.8756 -4.84997 -20.4004 -0.329405 0
303.949 -59.7478 -4.7195 -20.5216 -0.325415 0
304.011 -59.6204 -4.57721 -20.6359 -0.32147 0
304.072 -59.4934 -4.42269 -20.743 -0.31757 0
304.134 -59.3668 -4.25578 -20.8425 -0.313715 0
304.195 -59.2405 -4.07653 -20.9344 -0.309905 0
304.257 -59.1145 -3.88521 -21.0184 -0.306138 0
304.318 -58.9888 -3.68226 -21.0945 -0.302416 0
304.379 -58.8632 -3.46827 -21.1625 -0.298738 0
304.441 -58.7377 -3.2439 -21.2224 -0.295102 0
304.502 -58.6123 -3.0099 -21.2743 -0.29151 0
304.564 -58.487 -2.76704 -21.3182 -0.287961 0
304.625 -58.3616 -2.51616 -21.3541 -0.284454 0
304.686 -58.236 -2.25807 -21.3824 -0.280988 0
304.727 -58.1534 -2.08488 -21.3968 -0.278733 0
304.767 -58.0706 -1.90919 -21.4079 -0.276495 0
304.808 -57.9878 -1.73124 -21.4159 -0.274275 0
304.848 -57.9047 -1.55128 -21.4208 -0.272073 0
304.888 -57.8215 -1.36958 -21.4226 -0.269887 0
304.929 -57.7381 -1.18639 -21.4215 -0.26772 0
304.969 -57.6544 -1.00198 -21.4175 -0.265569 0
305.009 -57.5705 -0.816598 -21.4106 -0.263436 0
305.05 -57.4863 -0.630522 -21.4011 -0.261319 0
305.09 -57.4018 -0.444011 -21.3888 -0.25922 0
305.131 -57.3169 -0.257328 -21.374 -0.257137 0
305.196 -57.1792 0.043397 -21.3449 -0.253814 0
305.261 -57.0403 0.342839 -21.3097 -0.250533 0
305.326 -56.9001 0.639973 -21.2689 -0.247294 0
305.391 -56.7584 0.933821 -21.2227 -0.244097 0
305.456 -56.615 1.22346 -21.1717 -0.240941 0
305.521 -56.4697 1.50802 -21.1162 -0.237825 0
305.62 -56.2437 1.93071 -21.0239 -0.233148 0
305.72 -56.0119 2.33719 -20.9235 -0.228562 0
305.819 -55.7731 2.7253 -20.8165 -0.224067 0
305.919 -55.5261 3.09328 -20.7044 -0.219659 0
306.018 -55.2694 3.43981 -20.5882 -0.215338 0
306.117 -55.0011 3.76391 -20.4694 -0.211102 0
306.185 -54.8117 3.97036 -20.3878 -0.208281 0
306.252 -54.6152 4.16613 -20.3059 -0.205497 0
306.319 -54.4105 4.35118 -20.2237 -0.20275 0
306.386 -54.1965 4.5255 -20.1416 -0.20004 0
306.454 -53.9718 4.68916 -20.0599 -0.197366 0
306.521 -53.7347 4.84226 -19.9786 -0.194727 0
306.588 -53.4832 4.98494 -19.898 -0.192124 0
306.656 -53.2146 5.11736 -19.8182 -0.189556 0
306.723 -52.9257 5.23973 -19.7394 -0.187022 0
306.79 -52.6124 5.35226 -19.6616 -0.184522 0
306.857 -52.2691 5.45521 -19.5848 -0.182055 0
306.925 -51.8886 5.54881 -19.5091 -0.179622 0
306.992 -51.4608 5.63336 -19.4344 -0.177221 0
307.059 -50.9713 5.70911 -19.3608 -0.174851 0
307.127 -50.3986 5.77636 -19.288 -0.172514 0
307.194 -49.7096 5.8354 -19.2159 -0.170208 0
307.261 -48.8494 5.88652 -19.1443 -0.167933 0
307.329 -47.7195 5.93003 -19.0728 -0.165688 0
307.396 -46.1252 5.96622 -19.0009 -0.163473 0
307.463 -43.6212 5.99542 -18.928 -0.161287 0
307.48 -42.7327 6.00167 -18.9095 -0.160746 0
307.497 -41.6475 6.0075 -18.8908 -0.160206 0
307.514 -40.3199 6.01292 -18.872 -0.159668 0
307.53 -38.6822 6.01795 -18.8529 -0.159131 0
307.547 -36.5824 6.02257 -18.8337 -0.158597 0
307.564 -33.7979 6.02681 -18.8141 -0.158064 0
307.581 -29.9791 6.03066 -18.7943 -0.157533 0
307.598 -24.6138 6.03414 -18.774 -0.157004 0
307.615 -16.9696 6.03723 -18.7534 -0.156477 0
307.625 -10.7161 6.03902 -18.74 -0.156142 0
307.636 -3.50928 6.04065 -18.7264 -0.155807 0
307.647 4.11041 6.04214 -18.7125 -0.155474 0
307.657 11.319 6.04349 -18.6983 -0.155141 0
307.668 17.349 6.04469 -18.6839 -0.154809 0
307.675 20.5033 6.04541 -18.6741 -0.154591 0
307.682 22.9998 6.04606 -18.6642 -0.154373 0
307.689 24.877 6.04666 -18.6541 -0.154155 0
307.696 26.2137 6.0472 -18.6438 -0.153937 0
307.703 27.1037 6.04767 -18.6332 -0.15372 0
307.71 27.636 6.04809 -18.6224 -0.153503 0
307.717 27.883 6.04846 -18.6113 -0.153287 0
307.725 27.8998 6.04876 -18.5999 -0.153071 0
307.732 27.7295 6.04901 -18.5881 -0.152855 0
307.739 27.4069 6.0492 -18.5759 -0.152639 0
307.749 26.6828 6.04939 -18.5563 -0.15231 0
307.76 25.7453 6.04946 -18.5356 -0.151982 0
307.771 24.6515 6.0494 -18.5134 -0.151654 0
307.782 23.4453 6.04922 -18.4895 -0.151328 0
307.793 22.1605 6.04893 -18.4638 -0.151002 0
307.803 20.8234 6.04852 -18.436 -0.150676 0
307.821 18.6025 6.04764 -18.3863 -0.150151 0
307.838 16.3686 6.04649 -18.33 -0.149628 0
307.856 14.1752 6.04511 -18.2667 -0.149107 0
307.882 10.9581 6.04261 -18.1559 -0.148313 0
307.909 7.93606 6.03976 -18.0285 -0.147523 0
307.936 5.13857 6.03673 -17.8859 -0.146737 0
307.963 2.56737 6.03372 -17.73 -0.145955 0
307.989 0.177532 6.03095 -17.5633 -0.145178 0
308.016 -2.03829 6.02865 -17.3883 -0.144405 0
308.043 -4.11165 6.02703 -17.2074 -0.143636 0
308.069 -6.09625 6.0263 -17.0229 -0.142871 0
308.096 -7.95528 6.02663 -16.8367 -0.14211 0
308.123 -9.70632 6.02816 -16.6507 -0.141353 0
308.149 -11.3859 6.03099 -16.4663 -0.1406 0
308.176 -12.9941 6.03518 -16.2845 -0.139851 0
308.203 -14.539 6.04076 -16.1065 -0.139106 0
308.23 -16.0296 6.04773 -15.9328 -0.138365 0
308.256 -17.4721 6.05603 -15.764 -0.137628 0
308.283 -18.8735 6.06562 -15.6006 -0.136895 0
308.31 -20.2391 6.0764 -15.4427 -0.136166 0
308.336 -21.5721 6.08827 -15.2906 -0.135441 0
308.363 -22.8758 6.10112 -15.1445 -0.134719 0
308.39 -24.1558 6.11482 -15.0042 -0.134002 0
308.431 -26.1175 6.13763 -14.7972 -0.132889 0
308.473 -28.0501 6.16172 -14.6045 -0.131786 0
308.515 -29.9649 6.18662 -14.4258 -0.130692 0
308.557 -31.8722 6.21186 -14.2609 -0.129607 0
308.625 -35.0129 6.25297 -14.0187 -0.127843 0
308.694 -38.1805 6.29208 -13.8111 -0.126102 0
308.762 -41.3914 6.32771 -13.6368 -0.124386 0
308.831 -44.5579 6.35861 -13.4945 -0.122692 0
308.899 -47.6168 6.38372 -13.3834 -0.121022 0
308.968 -50.4144 6.40219 -13.3029 -0.119375 0
309.036 -52.9195 6.41328 -13.2523 -0.11775 0
309.105 -55.0395 6.41637 -13.2308 -0.116147 0
309.173 -56.7878 6.41093 -13.2373 -0.114565 0
309.242 -58.1737 6.39653 -13.2703 -0.113006 0
309.31 -59.299 6.37281 -13.3276 -0.111467 0
309.379 -60.2114 6.33951 -13.4067 -0.10995 0
309.447 -60.9651 6.29648 -13.5051 -0.108453 0
309.516 -61.5864 6.24368 -13.62 -0.106977 0
309.585 -62.1042 6.18117 -13.7489 -0.105521 0
309.653 -62.5356 6.10912 -13.8897 -0.104084 0
309.722 -62.8946 6.02781 -14.0403 -0.102667 0
309.79 -63.1914 5.93755 -14.1993 -0.101269 0
309.9 -63.5615 5.77498 -14.4683 -0.0990656 0
310.01 -63.8256 5.59217 -14.7506 -0.0969098 0
310.12 -64.0064 5.39101 -15.0423 -0.0948008 0
310.23 -64.1218 5.17339 -15.3408 -0.0927377 0
310.34 -64.1856 4.94113 -15.6438 -0.0907196 0
310.45 -64.2085 4.69594 -15.9496 -0.0887453 0
310.56 -64.1982 4.4394 -16.2567 -0.0868141 0
310.67 -64.1612 4.17302 -16.564 -0.0849248 0
310.78 -64.1022 3.89813 -16.8705 -0.0830767 0
310.954 -63.9741 3.44987 -17.3513 -0.0802405 0
311.128 -63.8132 2.98783 -17.8261 -0.0775012 0
311.301 -63.6278 2.51568 -18.2933 -0.0748555 0
311.475 -63.4245 2.03655 -18.7518 -0.0723 0
311.649 -63.2086 1.55308 -19.2008 -0.0698318 0
311.822 -62.9839 1.06748 -19.6395 -0.0674478 0
311.996 -62.7536 0.581601 -20.0676 -0.0651452 0
312.262 -62.3957 -0.159042 -20.7018 -0.061773 0
312.527 -62.0372 -0.892522 -21.3105 -0.0585753 0
312.793 -61.6827 -1.61571 -21.894 -0.0555431 0
